Label,Degree,Degree Centrality,Betweenness Centrality,Closeness Centrality,Eigenvector Centrality
"Hastie T, 2017, THE ELEMENTS OF STATISTICAL LEARNING: DATA MINING, V0, P0, DOI 10.1007/BF02985802",2,0.003898635477582846,0.0,0.13380780556592425,8.961377619045524e-05
"Colladon AF, 2021, J INF SCI, V47, P699, DOI 10.1177/0165551520929931",4,0.007797270955165692,0.0,0.038123085491506545,1.0665955056231232e-06
"Sayama H, 2013, COMPUT MATH APPL, V65, P1645, DOI 10.1016/j.camwa.2012.12.005",4,0.007797270955165692,0.0,0.12283138401559453,0.00040564241637423425
"Barabasi AL, 2016, NETWORK SCIENCE, V0, P1",4,0.007797270955165692,0.0,0.007797270955165692,3.1123454448205347e-32
"de Arruda HF, 2016, EPL-EUROPHYS LETT, V113, P0, DOI 10.1209/0295-5075/113/28007",3,0.005847953216374269,0.0,0.005847953216374269,3.815724412657385e-38
"Cimini G, 2019, NAT REV PHYS, V1, P58, DOI 10.1038/s42254-018-0002-6",1,0.001949317738791423,0.0,0.07699518684621008,1.496070738804216e-08
"Acar E, 2009, IEEE T KNOWL DATA EN, V21, P6, DOI 10.1109/TKDE.2008.112",0,0.0,0.0,0.0,7.176579986197515e-75
"Amor BRC, 2016, NAT COMMUN, V7, P0, DOI 10.1038/ncomms12477",1,0.001949317738791423,0.0,0.1336940234183342,8.361523057434161e-05
"Ali TAA, 2024, IEEE T IND ELECTRON, V71, P6128, DOI 10.1109/TIE.2023.3290247",8,0.015594541910331383,0.0002132873877665544,0.03465735044682413,6.767079174812271e-13
"Castro N, 2020, P ROY SOC A-MATH PHY, V476, P0, DOI 10.1098/rspa.2019.0825",4,0.007797270955165692,0.0,0.038123085491506545,1.0665955056231232e-06
"Barbour AD, 2011, RANDOM STRUCT ALGOR, V39, P179, DOI 10.1002/rsa.20351",0,0.0,0.0,0.0,7.176579986197515e-75
"Li MJ, 2024, IEEE T NETW SERV MAN, V21, P2741, DOI 10.1109/TNSM.2023.3339674",4,0.007797270955165692,1.043172865767035e-05,0.024709407263013503,1.5188231588525403e-13
"Rosvall M, 2011, PLOS ONE, V6, P0, DOI 10.1371/journal.pone.0018209",0,0.0,0.0,0.0,7.176579986197515e-75
"Bishop AN, 2011, EPL-EUROPHYS LETT, V95, P0, DOI 10.1209/0295-5075/95/18005",3,0.005847953216374269,0.0,0.005847953216374269,3.815724412657385e-38
"Menichetti G, 2014, PLOS ONE, V9, P0, DOI 10.1371/journal.pone.0097857",0,0.0,0.0,0.0,7.176579986197515e-75
"Long WC, 2023, IEEE T VEH TECHNOL, V72, P1515, DOI 10.1109/TVT.2022.3209242",6,0.011695906432748537,8.402150776027411e-05,0.03465735044682413,6.565673470695933e-13
"Dickison M, 2012, PHYS REV E, V85, P0, DOI 10.1103/PhysRevE.85.066109",4,0.007797270955165692,0.0,0.12876672525795332,0.00019317796219822157
"Alves C L, 2019, PHD THESIS, V0, P0",4,0.007797270955165692,0.0,0.007797270955165692,3.1123454448205347e-32
"Baxter GJ, 2012, PHYS REV LETT, V109, P0, DOI 10.1103/PhysRevLett.109.248701",15,0.029239766081871343,0.0,0.10601764770058059,0.24898171464111826
"Jiang B, 2024, INFORM FUSION, V104, P0, DOI 10.1016/j.inffus.2023.102173",5,0.009746588693957114,6.571271866383882e-05,0.028694795531241483,2.839544209115108e-13
