Label,Degree,Degree Centrality,Betweenness Centrality,Closeness Centrality,Eigenvector Centrality
"BREWER DD, 2006, IN PRESS SEXUALLY TR, V0, P0",1,0.0006112469437652812,0.0,0.07065847144619308,1.4546758385489669e-08
"OConnor LT, 2013, SOC NETWORKS, V35, P593, DOI 10.1016/j.socnet.2013.07.005",4,0.0024449877750611247,0.00018841626349380436,0.09684457360631347,7.882396111600911e-08
"Bukowski WM, 1996, SOC DEV, V5, P189, DOI 10.1111/j.1467-9507.1996.tb00080.x",2,0.0012224938875305623,0.0,0.12114253822201893,1.6228957138793288e-06
"Light JM, 2013, J RES ADOLESCENCE, V23, P487, DOI 10.1111/jora.12064",11,0.006723716381418093,1.2948313757388423e-05,0.10920518410449973,4.9320127088021376e-05
"de Nooy W, 2005, EXPLORATORY SOCIAL NETWORK ANALYSIS WITH PAJEK (STRUCTURAL ANALYSIS IN THE SOCIAL SCIENCES), V0, P0",5,0.003056234718826406,0.0028330454678001838,0.10325460651364533,6.0734199025029176e-05
"Breiger Ronald, 1981, CONTINUITIES STRUCTU, V0, P353",3,0.0018337408312958435,0.0,0.08910229255129305,0.0016488686111808904
"Steglich C, 2012, SOC NETWORKS, V34, P359, DOI 10.1016/j.socnet.2010.07.001",16,0.009779951100244499,0.011991280225267228,0.13544583251783038,9.387503578761265e-05
"Unknown -, 2002, CONTRIBUTIONS SOCIAL, V0, P0",12,0.007334963325183374,1.4826939380659843e-06,0.10866012717407575,0.0021106347678810132
"Watts DJ, 1998, NATURE, V393, P440, DOI 10.1038/30918",8,0.004889975550122249,0.0012561405082883138,0.0960941350271179,8.628940130490668e-06
"Ellwardt L, 2012, SOC NETWORKS, V34, P623, DOI 10.1016/j.socnet.2012.07.002",15,0.009168704156479218,0.001123092525500404,0.12106768494827817,8.002069895583773e-05
"ALDRICH H, 1991, AM SOCIOLOGICAL SPR, V0, P0",3,0.0018337408312958435,0.0,0.10161598450383436,7.815060513562882e-07
"McPherson M, 2009, AM SOCIOL REV, V74, P670, DOI 10.1177/000312240907400409",2,0.0012224938875305623,0.0,0.10688192304183582,1.3178262385094639e-05
"Agneessens F, 2008, J MATH SOCIOL, V32, P204, DOI 10.1080/00222500802148685",6,0.003667481662591687,0.0006329621563422097,0.1274131495124811,0.00039066353849159845
"Hoffman M, 2020, NETW SCI, V8, PS4, DOI 10.1017/nws.2020.3",10,0.006112469437652812,0.0,0.08191986843393821,3.6620430461817885e-08
"Heckathorn DD, 2017, ANNU REV SOCIOL, V43, P101, DOI 10.1146/annurev-soc-060116-053556",11,0.006723716381418093,5.281472013102708e-05,0.08751828717183018,5.188532065696519e-08
"BORGATTI SP, 1991, UCINET 4, V0, P0",19,0.011613691931540342,0.002819377768996288,0.1179200417190018,0.0017108665778674285
"BORGATTI S, 1996, UCINET IV, V1, P64",7,0.004278728606356968,0.0,0.10622137120258776,1.3348658295658956e-05
"Ai Camp R, 1992, GENERALS IN THE PALACIO: THE MILITARY IN MODERN MEXICO, V0, P0",3,0.0018337408312958435,0.0,0.0018337408312958435,4.2701019130950246e-144
"de Klepper M, 2010, SOC NETWORKS, V32, P82, DOI 10.1016/j.socnet.2009.06.003",16,0.009779951100244499,0.00327783674952366,0.11786329482693299,0.00045265401597944
"Kamalabad MS, 2020, BIOINFORMATICS, V36, P1198, DOI 10.1093/bioinformatics/btz690",3,0.0018337408312958435,0.0,0.0019559902200489,9.054381668940346e-142
"*AAPOR, 2005, BEST PRACT SURV PUBL, V0, P0",2,0.0012224938875305623,0.0,0.08655943687943692,1.5514191962820532e-05
"Killworth PD, 2006, SOC NETWORKS, V28, P85, DOI 10.1016/j.socnet.2005.06.001",7,0.004278728606356968,0.0,0.09633035463141269,2.1178281044875556e-05
"Campana P, 2013, RATION SOC, V25, P263, DOI 10.1177/1043463113481202",7,0.004278728606356968,0.002038436902616711,0.09723868055597687,1.8666023480290281e-06
"Anderson CJ, 1999, SOC NETWORKS, V21, P37, DOI 10.1016/S0378-8733(98)00012-4",19,0.011613691931540342,0.01607101542628632,0.12938189469116046,6.193557956649478e-05
"FAUST K, 1985, SOC NETWORKS, V7, P77, DOI 10.1016/0378-8733(85)90009-7",28,0.017114914425427872,0.039109589551468975,0.10398892968914838,0.018251703041140478
"CORMAN SR, 1990, HUM COMMUN RES, V16, P582",2,0.0012224938875305623,0.0,0.09129435342479424,6.906733805414264e-08
"Leifeld P, 2020, POLITICS GOV, V8, P180, DOI 10.17645/pag.v8i2.3249",10,0.006112469437652812,8.38340531995168e-06,0.07974600786336727,4.5584390276191105e-08
"ACHEN CH, 1986, ANN M INT STUDIES AS, V0, P0",0,0.0,0.0,0.0,1.304488961016322e-294
"Akee R, 2014, J LAW ECON, V57, P349, DOI 10.1086/675404",4,0.0024449877750611247,0.0,0.11743942778727728,3.0213985748952817e-06
"BOYD R, 1989, J THEOR BIOL, V136, P47, DOI 10.1016/S0022-5193(89)80188-2",9,0.005501222493887531,3.738513417524655e-07,0.0675222073610495,1.3616592988997735e-05
"Krivitsky PN, 2009, SOC NETWORKS, V31, P204, DOI 10.1016/j.socnet.2009.04.001",3,0.0018337408312958435,0.0028330454678001838,0.11664242250285355,0.00010451653264189314
"JOHNSEN EC, 1995, SOC NETWORKS, V17, P167, DOI 10.1016/0378-8733(95)00261-L",4,0.0024449877750611247,2.9908107340197244e-06,0.0024449877750611247,1.429746984200122e-156
"Akers Ronald, 2009, SOCIAL LEARNING SOCI, V0, P0",2,0.0012224938875305623,0.0,0.09957106480348278,1.0329072189250475e-05
"Duxbury SW, 2018, SOC NETWORKS, V52, P238, DOI 10.1016/j.socnet.2017.09.002",2,0.0012224938875305623,0.0,0.0012224938875305623,2.487448444635781e-175
"BERNARD HR, 1987, SOC NETWORKS, V9, P49, DOI 10.1016/0378-8733(87)90017-7",4,0.0024449877750611247,0.0,0.08928907278540531,1.4697157758880776e-07
"KILLWORTH PD, 1976, HUM ORGAN, V35, P269, DOI 10.17730/humo.35.3.10215j2m359266n2",4,0.0024449877750611247,0.0018901923839004658,0.07509425928265116,0.010713516241675146
"BATAGELJ V, 1995, J CLASSIF, V12, P73, DOI 10.1007/BF01202268",2,0.0012224938875305623,0.0,0.0012224938875305623,2.487448444635781e-175
"Doreian P, 2017, SOC NETWORKS, V50, P83, DOI 10.1016/j.socnet.2017.03.011",11,0.006723716381418093,0.002182093683414161,0.11237436414332039,4.620474748218192e-06
"Lerner J, 2020, NETW SCI, V8, P97, DOI 10.1017/nws.2019.57",3,0.0018337408312958435,3.7385134175246555e-07,0.0018337408312958435,1.1726700432229072e-156
"Barnes ML, 2019, NAT COMMUN, V10, P0, DOI 10.1038/s41467-019-09994-1",2,0.0012224938875305623,3.3311706774699984e-05,0.08011773851827503,8.78602321490272e-09
"KLOVDAHL AS, 1994, SOC SCI MED, V38, P79, DOI 10.1016/0277-9536(94)90302-6",3,0.0018337408312958435,0.0009458438946337379,0.09747086922708856,1.2548411642331555e-07
"Agresti A, 1984, ANAL ORDINAL CATEGOR, V1st, P0",5,0.003056234718826406,0.0,0.08211212024151095,3.6226960588100106e-05
"Ojanen T, 2013, J RES ADOLESCENCE, V23, P550, DOI 10.1111/jora.12043",8,0.004889975550122249,3.9855627526130596e-06,0.1082997685829612,3.961782059425945e-05
"Unknown -, 2002, UCINET 6 FOR WINDOWS, V0, P0",3,0.0018337408312958435,0.0009458438946337379,0.0808249902319501,5.315404601116044e-07
"FREEMAN LC, 1979, SOC NETWORKS, V1, P215, DOI 10.1016/0378-8733(78)90021-7",9,0.005501222493887531,0.0018901923839004658,0.07761068736445116,0.06411200588620959
"Unknown -, 2002, J SOC STRUCT, V0, P0, DOI 10.1021/pr060392u",9,0.005501222493887531,0.00010837030198418761,0.11648985809767742,0.0016186216391879775
"McCarty C, 2007, SOC NETWORKS, V29, P300, DOI 10.1016/j.socnet.2006.12.005",6,0.003667481662591687,0.0022382737139503145,0.1225672096336128,0.00013803668068628305
"Antal T, 2005, PHYS REV E, V72, P0, DOI 10.1103/PhysRevE.72.036121",1,0.0006112469437652812,0.0,0.07318688978047715,3.911896544687426e-08
"Herz A, 2015, SOC NETWORKS, V40, P64, DOI 10.1016/j.socnet.2014.08.001",11,0.006723716381418093,0.0005559262391439943,0.10055216120306548,6.958377855913986e-07
"Craig B, 2014, J FINANC INTERMED, V23, P322, DOI 10.1016/j.jfi.2014.02.003",5,0.003056234718826406,0.0,0.13318103678649634,5.1906588590418654e-05
"Bilecen B, 2015, POPUL SPACE PLACE, V21, P227, DOI 10.1002/psp.1906",12,0.007334963325183374,0.0020219213792241207,0.10373567414246791,1.546929135105355e-06
"AXTEN N, 1977, SOC REV MONOGRAPH, V24, P0",5,0.003056234718826406,0.0,0.07504823859364694,0.011025704551597891
"Doeven-Eggens L, 2008, PERS INDIV DIFFER, V45, P689, DOI 10.1016/j.paid.2008.07.017",2,0.0012224938875305623,0.0,0.09939932088083067,6.9924180976155635e-06
"Obstfeld D, 2005, ADMIN SCI QUART, V50, P100, DOI 10.2189/asqu.2005.50.1.100",5,0.003056234718826406,0.0027974410385497826,0.11558278747067804,0.0002542120732269349
"Bondonio D, 1998, SOC NETWORKS, V20, P301, DOI 10.1016/S0378-8733(98)00007-0",2,0.0012224938875305623,0.0,0.0012224938875305623,2.487448444635781e-175
"BUTTS CT, 2001, IN PRESS J MATH SOCI, V0, P0",7,0.004278728606356968,0.0,0.10622137120258776,1.3348658295658956e-05
"*IND STAT DEP HLTH, 1994, HIV AIDS SURV MONTH, V0, P0",2,0.0012224938875305623,0.0,0.0012224938875305623,2.487448444635781e-175
"Harrigan N, 2012, SOC NETWORKS, V34, P470, DOI 10.1016/j.socnet.2012.02.005",8,0.004889975550122249,0.0006045728303011511,0.10242338803988156,3.5728209043814824e-06
"Anderson BS, 1999, SOC NETWORKS, V21, P239, DOI 10.1016/S0378-8733(99)00011-8",16,0.009779951100244499,0.01745487376282474,0.12148805885434859,0.00010057388925536592
"Hummon NP, 2003, SOC NETWORKS, V25, P17, DOI 10.1016/S0378-8733(02)00019-9",3,0.0018337408312958435,0.0009458438946337379,0.0808249902319501,5.315404601116045e-07
"PECK JR, 1986, AM NAT, V127, P209, DOI 10.1086/284479",10,0.006112469437652812,1.19632429360789e-06,0.06752686149720617,2.0106351557254594e-05
"SHELLEY GA, 1992, ARCH SURG-CHICAGO, V127, P206",13,0.007946210268948655,4.2992904301533535e-06,0.007451391314471999,2.168541420164981e-25
"Boyd JP, 2010, SOC NETWORKS, V32, P125, DOI 10.1016/j.socnet.2009.09.003",2,0.0012224938875305623,0.0,0.0012224938875305623,2.487448444635781e-175
"Rambaran JA, 2015, SOC NETWORKS, V43, P162, DOI 10.1016/j.socnet.2015.05.003",4,0.0024449877750611247,1.0016151840545051e-05,0.11001456559252859,3.96889563647098e-06
"BERG JH, 1984, J PERS SOC PSYCHOL, V46, P346, DOI 10.1037/0022-3514.46.2.346",8,0.004889975550122249,0.00010369226331546155,0.08485013914788386,0.03532028916201415
"Clauset A, 2009, SIAM REV, V51, P661, DOI 10.1137/070710111",5,0.003056234718826406,0.0013921023524247832,0.12394733130079288,3.0017263704127146e-05
"AOKI K, 1984, P NATIONAL ACADEMY S, V80, P4065",9,0.005501222493887531,3.738513417524655e-07,0.0675222073610495,1.3616592988997739e-05
"Doreian P, 2013, SOC NETWORKS, V35, P178, DOI 10.1016/j.socnet.2012.01.002",4,0.0024449877750611247,0.0014154011798748346,0.10949812301346451,2.4670123249210082e-06
"Lu Y, 2013, SOC NETWORKS, V35, P357, DOI 10.1016/j.socnet.2013.04.001",3,0.0018337408312958435,0.0,0.09462761582164271,4.419312718063225e-07
"Zappa P, 2016, SOC NETWORKS, V44, P295, DOI 10.1016/j.socnet.2015.03.003",11,0.006723716381418093,0.01044648307640917,0.1342210859845824,2.634256994414646e-05
"Anderson TB, 1997, INT J AGING HUM DEV, V45, P49, DOI 10.2190/NWM3-EHGX-MH69-FHQ4",3,0.0018337408312958435,0.0,0.0018337408312958435,4.2701019130950246e-144
"Sorenson O, 2008, ADMIN SCI QUART, V53, P266, DOI 10.2189/asqu.53.2.266",2,0.0012224938875305623,0.0004032483141347534,0.10825190128193007,6.60986164507052e-05
"Breiger R, 1997, LANNE SOCIOLOGIQUE (1940/1948-), V47, P73",2,0.0012224938875305623,0.0,0.10867218043277505,2.736590506809762e-07
"Tulin M, 2021, SOC NETWORKS, V65, P51, DOI 10.1016/j.socnet.2020.11.003",12,0.007334963325183374,0.004771358336145897,0.1017531893021881,6.003879237791172e-07
"ADAMS RG, 1994, J SOC PERS RELAT, V11, P163, DOI 10.1177/0265407594112001",2,0.0012224938875305623,0.0,0.0012224938875305623,2.487448444635781e-175
"Tubaro P, 2016, SOCIOL RES ONLINE, V21, P0, DOI 10.5153/sro.3864",7,0.004278728606356968,0.0032086759862286394,0.089961405564873,1.2772249590728738e-07
"BURT RS, 1978, SOCIOL METHOD RES, V7, P189, DOI 10.1177/004912417800700205",25,0.015281173594132029,0.00397275761450906,0.08345512450817506,0.24796852914309297
"Brennecke J, 2017, RES POLICY, V46, P768, DOI 10.1016/j.respol.2017.02.002",9,0.005501222493887531,0.0003418729636869898,0.11950228184941047,4.9735873694411554e-06
"ALBA RD, 1979, SOC FORCES, V57, P1124, DOI 10.2307/2577262",3,0.0018337408312958435,0.0,0.07541799127032078,0.023123694343975435
"Fischer CS, 2009, AM SOCIOL REV, V74, P657, DOI 10.1177/000312240907400408",6,0.003667481662591687,0.0009204596306260508,0.10843162220270804,2.19983027914103e-05
"BROWN MS, 1984, SCI AM, V251, P58, DOI 10.1038/scientificamerican1184-58",0,0.0,0.0,0.0,1.304488961016322e-294
"Grosser TJ, 2010, GROUP ORGAN MANAGE, V35, P177, DOI 10.1177/1059601109360391",11,0.006723716381418093,0.0019380671233217186,0.12059080583474482,0.0006306115870799734
"BARBASI A-L, 2002, LINKED: THE NEW SCIENCE OF NETWORKS, V0, P0",0,0.0,0.0,0.0,1.304488961016322e-294
"BLAU PM, 1982, AM SOCIOL REV, V47, P45, DOI 10.2307/2095041",5,0.003056234718826406,0.0002348968382676526,0.07564510127414617,0.0017717462607232453
"UITHAM KT, 1977, ACTA POLITICA, V12, P161",2,0.0012224938875305623,0.0,0.05847437666237716,0.0007481974993596728
"LUNDBERG CC, 1975, PAC SOCIOL REV, V18, P206",2,0.0012224938875305623,0.0,0.0684611954298719,0.0008327354783240091
"Kolaczyk ED, 2009, SPRINGER SER STAT, V0, PP1, DOI 10.1007/978-0-387-88146-1_1",2,0.0012224938875305623,0.0,0.11169532625715049,1.4057891320113754e-05
"Ahn SY, 2017, SUSTAINABILITY-BASEL, V9, P0, DOI 10.3390/su9091564",1,0.0006112469437652812,0.0,0.0006112469437652812,2.3601484716108725e-219
"Friedkin NE, 2011, SOCIAL INFLUENCE NETWORK THEORY: A SOCIOLOGICAL EXAMINATION OF SMALL GROUP DYNAMICS, V0, P0, DOI 10.1017/CBO9780511976735",2,0.0012224938875305623,0.0,0.09879787279159612,9.089932975224355e-07
"Koskinen J, 2013, EXPONENTIAL RANDOM G, V0, P0",5,0.003056234718826406,0.0005817800116435937,0.11671190214456363,1.110332434171825e-05
"Bavaud F, 1998, GEOGR ANAL, V30, P153",4,0.0024449877750611247,0.0,0.10010010285087025,1.977773269418905e-07
"Antal T, 2006, PHYSICA D, V224, P130, DOI 10.1016/j.physd.2006.09.028",1,0.0006112469437652812,0.0,0.11184835102197364,6.037355755803551e-05
"Felmlee D, 2016, SOC PSYCHOL QUART, V79, P243, DOI 10.1177/0190272516656585",11,0.006723716381418093,0.0003059617897062613,0.11383682391371915,9.130077696645342e-06
"Alecu AI, 2021, SOC NETWORKS, V66, P91, DOI 10.1016/j.socnet.2021.02.002",1,0.0006112469437652812,0.0,0.07783266120612276,1.737176788579044e-09
"GRANOVETTER M, 1976, AM J SOCIOL, V81, P1287, DOI 10.1086/226224",4,0.0024449877750611247,0.0009458438946337379,0.07513457370975282,0.017475034260494838
"Huitsing G, 2012, SOC NETWORKS, V34, P645, DOI 10.1016/j.socnet.2012.08.001",12,0.007334963325183374,0.006001863263711804,0.12833111168476122,0.00010461334243063689
"Gonçalves B, 2011, PLOS ONE, V6, P0, DOI 10.1371/journal.pone.0022656",2,0.0012224938875305623,0.0,0.12593902900134554,1.53850047687724e-05
"Hollway J, 2016, SOC NETWORKS, V44, P281, DOI 10.1016/j.socnet.2015.03.001",9,0.005501222493887531,0.0003418729636869898,0.11950228184941047,4.9735873694411554e-06
"*PRES REP, 1992, UN CRON PRES, V0, P0",3,0.0018337408312958435,0.0,0.0018337408312958435,4.2701019130950246e-144
"Maynard SmithJ, 1989, EVOL GENET, V0, P0",2,0.0012224938875305623,0.0,0.0012224938875305623,2.487448444635781e-175
"FRIEDKIN NE, 1991, EXPECTED VALUE MODEL, V0, P0",2,0.0012224938875305623,0.0,0.0012224938875305623,2.487448444635781e-175
"Melamed D, 2020, AM J SOCIOL, V125, P1084, DOI 10.1086/708142",3,0.0018337408312958435,0.0009819687003523865,0.08747140237513099,1.564997822176683e-08
"Adamic LA, 2001, PHYS REV E, V64, P0, DOI 10.1103/PhysRevE.64.046135",3,0.0018337408312958435,0.0,0.08422280833919077,9.262659974425679e-08
"Carrigan A, 2023, BMC HEALTH SERV RES, V23, P0, DOI 10.1186/s12913-022-08997-x",5,0.003056234718826406,0.0,0.003056234718826406,4.500419566788925e-100
"KUMBASAR E, 1994, AM J SOCIOL, V100, P477, DOI 10.1086/230544",3,0.0018337408312958435,0.0,0.10324372500805849,2.4047700175224585e-07
"Knecht A, 2010, SOC DEV, V19, P494, DOI 10.1111/j.1467-9507.2009.00564.x",4,0.0024449877750611247,9.318190718840148e-06,0.10383462709077551,5.5675321201557185e-05
"Huitsing G, 2014, DEV PSYCHOPATHOL, V26, P645, DOI 10.1017/S0954579414000297",19,0.011613691931540342,0.003636119813889204,0.12574505283037699,0.00012042971344734213
"Bebbington A, 1997, GEOGR J, V163, P189, DOI 10.2307/3060182",3,0.0018337408312958435,0.0,0.10487953180617354,1.837843281984937e-07
"BOYD JP, 1980, IEEE T SYST MAN CYB, V10, P101",2,0.0012224938875305623,0.0,0.0765016169452965,0.005308501013078652
"Iwashyna TJ, 2011, CURR OPIN CRIT CARE, V17, P641, DOI 10.1097/MCC.0b013e32834b3e55",7,0.004278728606356968,0.0,0.1231062712492419,5.760476057085363e-05
"Pennings JM, 1980, INTERLOCKING DIRECTORATES, V0, P0",11,0.006723716381418093,9.34628354381164e-06,0.006723716381418093,8.711141624967635e-66
"ADAMIC LA, 2003, FIRST MONDAY, V0, P8",8,0.004889975550122249,0.0,0.10412155453304996,0.00014129184014585695
"Barberá P, 2015, PLOS ONE, V10, P0, DOI 10.1371/journal.pone.0143611",5,0.003056234718826406,0.0016597435889619597,0.11131459000130292,1.6758120183086157e-06
"Allan Graham A, 1990, FRIENDSHIP DEV SOCIO, V0, P0",3,0.0018337408312958435,0.0,0.07433642208069406,2.155675116109024e-07
"Burt RS, 2019, MANAGE ORGAN REV, V15, P3, DOI 10.1017/mor.2019.8",10,0.006112469437652812,0.0,0.08191986843393821,3.6620430461817885e-08
"BURT RS, 1992, STRUCTURE VERSION 4, V0, P0",10,0.006112469437652812,0.000636945912841187,0.1168371743114451,0.0010002084821082642
"MARSDEN PV, 1990, ANNU REV SOCIOL, V16, P435, DOI 10.1146/annurev.so.16.080190.002251",7,0.004278728606356968,0.0002528001130562002,0.10520615405943588,0.0001507588882013483
"Shah NS, 2014, AIDS BEHAV, V18, P335, DOI 10.1007/s10461-013-0677-8",4,0.0024449877750611247,0.0038942846696609244,0.12986210320804176,1.8031691707374196e-05
"Marin A, 2019, SOCIOL FORUM, V34, P313, DOI 10.1111/socf.12499",12,0.007334963325183374,0.0021793171996346452,0.09946996716432806,6.433534244844155e-07
"Austin EJ, 2005, PERS INDIV DIFFER, V38, P547, DOI 10.1016/j.paid.2004.05.009",2,0.0012224938875305623,0.0,0.11431501827321669,0.00023292266861003506
"Fortuin J, 2016, J EDUC RES, V109, P1, DOI 10.1080/00220671.2014.917257",2,0.0012224938875305623,0.0,0.11950228184941047,5.190354484415231e-06
"BURT RS, 1980, AM SOCIOL REV, V45, P821, DOI 10.2307/2094897",3,0.0018337408312958435,0.0,0.07483040838691316,0.004544215181029375
"Burt RonaldS, 2010, NEIGHBOR NETWORKS, V0, P0",7,0.004278728606356968,0.00011491078319083418,0.11337573273943606,3.0594806880413754e-05
"BORGATTI S, 1988, SOC NETWORKS, V10, P265, DOI 10.1016/0378-8733(88)90016-0",17,0.01039119804400978,0.026171650810702763,0.119313080818593,0.0021440910723140505
"ARABIE P, 1981, M SOC MATH PSYCHOL S, V0, P0",8,0.004889975550122249,0.00010369226331546155,0.08485013914788386,0.03532028916201415
"Beard Mary, 1985, ROME IN THE LATE REPUBLIC, V0, P0",2,0.0012224938875305623,0.0,0.09808567346830867,0.001909635350968177
"BURT RS, 1978, ANNUAL M AM SOC ASS, V0, P0",6,0.003667481662591687,0.0,0.07541799127032078,0.09051944131264435
"BUTTS C, 1998, COMPLEXITY SOCIAL NE, V0, P0",3,0.0018337408312958435,0.0,0.10878078021335409,3.144647062002513e-07
"CHAVERS D, 1976, THESIS STANFORD U ST, V0, P0",2,0.0012224938875305623,0.0,0.08230527653545049,0.019765312220406357
"Maya-Jariego I, 2019, CONNECTIONS, V39, P1, DOI 10.21307/CONNECTIONS-2019-003",5,0.003056234718826406,0.0009458438946337379,0.09803659627754098,4.2669222386154123e-07
"Barnett GA, 2001, NETWORKS AND COMMUNICATION STUDIES, V15, P61",0,0.0,0.0,0.0,1.304488961016322e-294
"Snijders TAB, 2006, SOCIOL METHODOL, V36, P99, DOI 10.1111/j.1467-9531.2006.00176.x",26,0.01589242053789731,0.004160463689162313,0.1220328483559376,0.00313225621150057
"BOORMAN SA, 1976, AM J SOCIOL, V81, P1384, DOI 10.1086/226228",11,0.006723716381418093,0.0011066131965350335,0.07732278662995004,0.02685657790793713
"Basov N, 2018, SOC NETWORKS, V54, P179, DOI 10.1016/j.socnet.2018.02.003",12,0.007334963325183374,0.002217082437072513,0.0889324352397846,7.128763018280001e-08
"WASSERMAN S, 1984, SOC NETWORKS, V6, P177, DOI 10.1016/0378-8733(84)90016-9",1,0.0006112469437652812,0.0,0.0006112469437652812,2.3601484716108725e-219
"Lazega E, 2016, SOC NETWORKS, V47, P1, DOI 10.1016/j.socnet.2016.04.001",9,0.005501222493887531,0.0003418729636869898,0.11950228184941047,4.9735873694411554e-06
"Stehlé J, 2011, PLOS ONE, V6, P0, DOI 10.1371/journal.pone.0023176",5,0.003056234718826406,0.00019263811870073066,0.11350709148435488,2.3600187271516773e-05
"McCarty C, 2019, CONDUCTING PERSONAL, V0, P0",11,0.006723716381418093,0.002685101117814116,0.10095627644285522,6.054812471644254e-07
"*MIN SAL, 2004, DAT RIC CLASS ICD 9, V0, P0",1,0.0006112469437652812,0.0,0.0008149959250203749,5.502910312169372e-199
"COHEN CI, 1978, SCHIZOPHRENIA BULL, V4, P546, DOI 10.1093/schbul/4.4.546",7,0.004278728606356968,0.0,0.004278728606356968,7.725687840211485e-69
"SUITOR JJ, 1995, SOC FORCES, V73, P1573, DOI 10.2307/2580459",3,0.0018337408312958435,2.0935675138138072e-05,0.004889975550122249,1.7589167847720314e-26
"Adams J, 2021, THE OXFORD HANDBOOK OF SOCIAL NETWORKS, V0, PP118, DOI 10.1093/oxfordhb/9780190251765.013.10, 10.1093/OXFORDHB/9780190251765.013.10",2,0.0012224938875305623,0.0,0.08968961884111207,5.210498750443721e-08
"AURORA SS, 1977, INT REGIONAL SCI REV, V2, P67",1,0.0006112469437652812,0.0,0.08229836244972001,0.018339804000541197
"Uzzi B, 2005, AM J SOCIOL, V111, P447, DOI 10.1086/432782",5,0.003056234718826406,0.0038536878559889912,0.12445118224104003,0.000280857760253611
"BURT RS, 1978, SOC NETWORKS, V1, P105, DOI 10.1016/0378-8733(78)90017-5",13,0.007946210268948655,9.747779091124977e-05,0.0831223236553086,0.19216202442177951
"Burk WJ, 2007, INT J BEHAV DEV, V31, P397, DOI 10.1177/0165025407077762",13,0.007946210268948655,0.001981723953263026,0.1296901915013856,0.0007737073761227209
"Boissevain Jeremy, 1974, FRIENDS FRIENDS NETW, V0, P0",2,0.0012224938875305623,0.0,0.07040457826816149,0.0032447549291738102
"Ryan L, 2014, GLOBAL NETW, V14, P148, DOI 10.1111/glob.12038",7,0.004278728606356968,0.00023811228357394963,0.10372469101127232,1.399229450054003e-06
"BAERVELDT C, 1999, P PAP PRES TWEED MAR, V0, P0",6,0.003667481662591687,0.0,0.12733034918137082,3.847127345512817e-05
"Butts CT, 2009, SCIENCE, V325, P414, DOI 10.1126/science.1171022",9,0.005501222493887531,0.0024721820837525265,0.11428834654706801,0.00012177555722602095
"Amati V, 2021, ORGAN RES METHODS, V24, P285, DOI 10.1177/1094428119857469",6,0.003667481662591687,0.0020007261135822877,0.08902941717570584,3.8668907904474097e-08
"Denison E, 2021, J SCI MED SPORT, V24, P499, DOI 10.1016/j.jsams.2020.10.018",3,0.0018337408312958435,0.0,0.0018337408312958435,4.2701019130950246e-144
"Bolles RN, 1982, WHAT COLOR IS YOUR P, V0, P0",10,0.006112469437652812,0.00046955728524109664,0.0821947903852225,8.371037566323722e-05
"Brashears ME, 2013, SCI REP-UK, V3, P0, DOI 10.1038/srep01513",3,0.0018337408312958435,0.00047254809597511646,0.1122198976633983,1.446887258004694e-06
"BARRAUD C, 1989, BIJDRAGEN TOT TAAL L, V145, P0",4,0.0024449877750611247,0.0,0.10257352178844802,0.00011103900343916675
"Alesina A, 2000, Q J ECON, V115, P847, DOI 10.1162/003355300554935",2,0.0012224938875305623,0.0,0.0012224938875305623,2.487448444635781e-175
"Everton SF, 2012, DISRUPTING DARK NETW, V0, P0",5,0.003056234718826406,0.002480918290135257,0.11921145127786166,7.939390751515176e-06
"BRUDERL J, 2000, THESIS AMSTERDAM, V0, P0",3,0.0018337408312958435,0.0,0.08176261947934126,2.8075207786766434e-09
"BERNARND HR, 2002, 22 INT SUNB SOC NETW, V0, P0",5,0.003056234718826406,0.0,0.08454990132057194,1.193592897217645e-07
"Basov N, 2022, SOC NETWORKS, V69, P84, DOI 10.1016/j.socnet.2021.03.003",2,0.0012224938875305623,4.735450328864563e-06,0.06707378519796434,4.2081976690459285e-11
"AMSUDA N, 2004, PHYS REV E, V70, P0",8,0.004889975550122249,0.0,0.10412155453304996,0.00014129184014585695
"Carson JB, 2007, ACAD MANAGE J, V50, P1217, DOI 10.5465/20159921",4,0.0024449877750611247,0.0005417693755330615,0.1215483506949711,0.00010643969663999222
"Maya-Jariego I, 2021, SOC NETWORKS, V67, P55, DOI 10.1016/j.socnet.2019.10.009",7,0.004278728606356968,0.0,0.07901279995172733,7.279403848697625e-09
"Noel H, 2011, SOC NETWORKS, V33, P211, DOI 10.1016/j.socnet.2011.05.003",6,0.003667481662591687,0.0028812149721815466,0.10661439836777312,1.7573335226763092e-05
"Doreian P, 2002, SOC NETWORKS, V24, P93, DOI 10.1016/S0378-8733(01)00051-X",3,0.0018337408312958435,0.0,0.0911245192634608,5.241213333733655e-06
"Doreian P, 2006, SOC NETWORKS, V28, P137, DOI 10.1016/j.socnet.2005.05.002",0,0.0,0.0,0.0,1.304488961016322e-294
"Brittain JW, 1988, ECOLOGICAL MODELS OR, V0, P195",4,0.0024449877750611247,0.0,0.0024449877750611247,7.210103389182076e-120
"Logis HA, 2013, J RES ADOLESCENCE, V23, P413, DOI 10.1111/jora.12033",11,0.006723716381418093,1.2948313757388423e-05,0.10920518410449973,4.932012708802138e-05
"BRANDES U, 2008, INFORM VISUALIZATION, V7, P0",3,0.0018337408312958435,0.0,0.0018337408312958435,4.2701019130950246e-144
