Document Type,Authors,Title,Journal,Year,Citations,Keywords,DOI,Affiliations,References
J,"['Gronchi, G']",Mapping cortical functions with a local community detection algorithm,JOURNAL OF COMPLEX NETWORKS,2014,8,"['graph theory; community detection algorithms; corticocortical', 'ORGANIZATION; CONNECTIVITY; CLUSTERS']",10.1093/comnet/cnu035,"['Gronchi, G (corresponding author), Univ Florence, Dept Hlth Sci, Florence, Italy.']","['[Anonymous], 2012, DISCOVERING HUMAN CO, DOI DOI 10.7551/MITPRESS/9266.001.0001']"
J,"['Trolliet, T']",Interest clustering coefficient: a new metric for directed networks like,JOURNAL OF COMPLEX NETWORKS,2022,7,"['complex networks; clustering coefficient; directed networks; social', 'WEB, P493, DOI 10.1145/2567948.2576939', 'LARGE GRAPHS; COMPLEX']",10.1093/comnet/cnab030,"['Trolliet, T (corresponding author), INRIA Sophia Antipolis, 2004 Route Lucioles, F-06902 Sophia Antipolis, France.']","['Albert R, 2002, REV MOD PHYS, V74, P47, DOI 10.1103/RevModPhys.74.47']"
J,"['Gursoy, F']",Extracting the signed backbone of intrinsically dense weighted networks,JOURNAL OF COMPLEX NETWORKS,2021,7,"['signed networks; backbone extraction; network sparsification; dense', 'WEB CONFERENCE (WWW2018), P509, DOI 10.1145/3178876.3186117', ""WEB (WWW'16), P31, DOI 10.1145/2872427.2882971"", 'WEB CONFERENCE (WWW 2020), P362, DOI 10.1145/3366423.3380121', 'RICH-CLUB PHENOMENON; STRUCTURAL BALANCE; SOCIAL NETWORKS; MULTISCALE']",10.1093/comnet/cnab019,"['Gursoy, F (corresponding author), Bogazici Univ, Dept Management Informat Syst, TR-34342 Istanbul, Turkey.']","['Alstott J, 2014, SCI REP-UK, V4, DOI 10.1038/srep07258']"
J,"['Toutain, TG']",Does meditation lead to a stable mind? Synchronous stability and,JOURNAL OF COMPLEX NETWORKS,2020,7,"['time-varying graphs; meditation; relaxation; EEG; brain network;', 'COMPLEX NETWORKS; BRAIN; EEG; CONNECTIVITY; GURDJIEFF; CORTISOL;']",10.1093/comnet/cnaa049,"['Miranda, JGV (corresponding author), Univ Fed Bahia, Inst Phys, Dept Earth & Environm Sci, Nucleus Technol Innovat Rehabil, Salvador, BA, Brazil.']","['[Anonymous], 2010, ARXIV10120260']"
J,"['Kivimäki, I']",Maximum likelihood estimation for randomized shortest paths with,JOURNAL OF COMPLEX NETWORKS,2020,7,"['randomized shortest paths; random walk; shortest path; parameter', 'RECURSIVE LOGIT MODEL; SELECTION FUNCTIONS; MARKOV; FRAMEWORK; ROUTES;']",10.1093/comnet/cnaa024,"['Kivimäki, I (corresponding author), Aalto Univ, Dept Comp Sci, Espoo, Finland.; Kivimäki, I (corresponding author), Catholic Univ Louvain, ICTEAM, Louvain La Neuve, Belgium.']","['Akamatsu T, 1996, TRANSPORT RES B-METH, V30, P369, DOI 10.1016/0191-2615(96)00003-3']"
J,"['Bunimovich, LA']",Specialization Models of Network Growth,JOURNAL OF COMPLEX NETWORKS,2019,7,"['specialization; network growth; modular and hierarchical structure;', 'DISTRIBUTIONS; MOTIFS']",10.1093/comnet/cny024,"['Webb, BZ (corresponding author), Brigham Young Univ, Dept Math, TMCB 274, Provo, UT 84602 USA.']","['Albert R, 2000, PHYS REV LETT, V85, P5234, DOI 10.1103/PhysRevLett.85.5234']"
J,"['Grant, WP']",Modular decomposition of protein structure using community detection,JOURNAL OF COMPLEX NETWORKS,2019,7,"['community detection; protein structure; biological networks; spatial', 'NETWORK ANALYSIS; GENE ONTOLOGY; SEQUENCES; DATABASE']",10.1093/comnet/cny014,"['Grant, WP (corresponding author), Univ Cambridge, Cavendish Lab, Theory Condensed Matter Grp, Cambridge CB3 0HE, England.']","['Amitai G, 2004, J MOL BIOL, V344, P1135, DOI 10.1016/j.jmb.2004.10.055']"
J,"['Elhesha, R']",Motif centrality in food web networks,JOURNAL OF COMPLEX NETWORKS,2017,7,"['centrality; community assembly; food web; motif; ecological network', 'INTERACTION STRENGTH; TROPHIC MODULES; COMPLEXITY; STABILITY;']",10.1093/comnet/cnw032,"['Elhesha, R (corresponding author), Univ Florida, Dept Comp & Informat Sci & Engn, Gainesville, FL 32611 USA.']","['Allesina S, 2015, NAT COMMUN, V6, DOI 10.1038/ncomms8842']"
J,"['Carstens, CJ']",Switching edges to randomize networks: what goes wrong and how to fix it,JOURNAL OF COMPLEX NETWORKS,2017,7,"['random networks; Markov chain; switching model; unbiased sampling; fixed', 'MATRICES; GRAPHS']",10.1093/comnet/cnw027,"['Carstens, CJ (corresponding author), RMIT Univ, Sch Math & Geospatial Sci, 124 La Trobe St, Melbourne, Vic 3000, Australia.; Carstens, CJ (corresponding author), Univ Amsterdam, Korteweg de Vries Inst Math, Sci Pk 105, NL-1098 XG Amsterdam, Netherlands.']","['[Anonymous], 2013, ARXIV13086627']"
J,"['Sakamoto, Y']",Systemic risk and structural changes in a bipartite bank network: a new,JOURNAL OF COMPLEX NETWORKS,2017,7,"['bipartite network; Cascading Failure Model; Japanese banking crisis;', 'CONTAGION']",10.1093/comnet/cnw018,"['Sakamoto, Y (corresponding author), Kyoto Univ, Grad Sch Sci, Dept Phys, Kyoto 6068502, Japan.']","['Akiyoshi F, 2010, JPN WORLD ECON, V22, P141, DOI 10.1016/j.japwor.2010.03.001']"
J,"['Sayama, H']",What are essential concepts about networks?,JOURNAL OF COMPLEX NETWORKS,2016,7,['network literacy; essential concepts; core ideas; NetSci High;'],10.1093/comnet/cnv028,"['Sayama, H (corresponding author), SUNY Binghamton, Ctr Collect Dynam Complex Syst, Binghamton, NY 13902 USA.; Sayama, H (corresponding author), Northeastern Univ, Ctr Complex Network Res, Boston, MA 02115 USA.']","['[Anonymous], INTERACTIVE INTRO NE']"
J,"['Rachadi, A']",Traffic dynamics of information packets in complex networks with,JOURNAL OF COMPLEX NETWORKS,2015,7,['complex networks; phase transition; traffic congestion; routing;'],10.1093/comnet/cnu040,"['Rachadi, A (corresponding author), Univ Mohammed 5, Fac Sci, Lab Concept & Syst Micoelect & Informat, Ave Ibn Batouta,BP 1014, Rabat 10000, Morocco.']","['Amaral LAN, 2000, P NATL ACAD SCI USA, V97, P11149, DOI 10.1073/pnas.200327197']"
J,"['Hulovatyy, Y']",Network analysis improves interpretation of affective physiological data,JOURNAL OF COMPLEX NETWORKS,2014,7,['pattern clustering; physiology; GSR; affective computing; affective'],10.1093/comnet/cnu032,"['Milenkovic, T (corresponding author), Univ Notre Dame, Dept Comp Sci & Engn, ECK Inst Global Hlth, Notre Dame, IN 46556 USA.']","['AlZoubi O, 2012, IEEE T AFFECT COMPUT, V3, P298, DOI 10.1109/T-AFFC.2012.4']"
J,"['DasGupta, B']",On global stability of financial networks,JOURNAL OF COMPLEX NETWORKS,2014,7,"['financial networks; financial contagion; global stability', 'BIOL MED, V3, DOI 10.1186/1751-0473-3-3']",10.1093/comnet/cnu004,"['DasGupta, B (corresponding author), Univ Illinois, Dept Comp Sci, Chicago, IL 60607 USA.']","['Allen F, 2000, J POLIT ECON, V108, P1, DOI 10.1086/262109']"
J,"['Zheng, HH']",Towards improving community detection in complex networks using,JOURNAL OF COMPLEX NETWORKS,2024,6,[],10.1093/comnet/cnae001,"['Zhao, HT (corresponding author), Zhejiang Gongshang Univ, Coll Foreign Language, Hangzhou 310018, Zhejiang, Peoples R China.']","['Beni HA, 2020, J AMB INTEL HUM COMP, V11, P4889, DOI 10.1007/s12652-020-01760-2']"
J,"['Liu, Y']",Novel network representation model for improving controllability,JOURNAL OF COMPLEX NETWORKS,2023,6,['representation of temporal network; network model; layered model;'],10.1093/comnet/cnad036,"['Liu, Y (corresponding author), Zhengzhou Univ, Coll Informat Engn, Zhengzhou 450044, Henan, Peoples R China.']","['Ahmad J, 2021, RSC ADV, V11, P8314, DOI 10.1039/d0ra10616j']"
J,"['Dehghan-Kooshkghazi, A']",Evaluating node embeddings of complex networks,JOURNAL OF COMPLEX NETWORKS,2022,6,"['node embeddings; evaluating node embeddings', 'WEB (WWW 2015), P1067, DOI 10.1145/2736277.2741093', 'WEB CONFERENCE (WWW2018), P539, DOI 10.1145/3178876.3186120']",10.1093/comnet/cnac030,"['Pralat, P (corresponding author), Toronto Metropolitan Univ, Dept Math, Toronto, ON M5B 2K3, Canada.']","['[Anonymous], 2016, Network Science']"
J,"['Grassia, M']",(Unintended) Consequences of export restrictions on medical goods during,JOURNAL OF COMPLEX NETWORKS,2022,6,"['Covid-19; Network Science; Medical goods; Export restrictions', 'POLIC, P31', 'POLICY PAPERS, V161', '19 TRADE POLIC, P31']",10.1093/comnet/cnab045,"['Mangioni, G (corresponding author), Univ Catania, Dept Ingn Elettr Elettron & Informat, Vle A Doria 6, I-95125 Catania, Italy.']","['Alves LGA, 2019, SCI REP-UK, V9, DOI 10.1038/s41598-019-39340-w']"
J,"['Wei, N']",The performance of cooperation strategies for enhancing the efficiency,JOURNAL OF COMPLEX NETWORKS,2022,6,"['econophysics; international oil market; trade network; network', 'CRUDE-OIL; LINK PREDICTION; GRAVITY MODEL; NATURAL-GAS; EVOLUTION;']",10.1093/comnet/cnab053,"['Xie, WJ (corresponding author), East China Univ Sci & Technol, Sch Business, 130 Meilong Rd, Shanghai 200237, Peoples R China.; Xie, WJ (corresponding author), East China Univ Sci & Technol, Res Ctr Econophys, 130 Meilong Rd, Shanghai 200237, Peoples R China.']","['Adamic LA, 2003, SOC NETWORKS, V25, P211, DOI 10.1016/S0378-8733(03)00009-1']"
J,"['Hartnett, GS']",Modelling the impact of social distancing and targeted vaccination on,JOURNAL OF COMPLEX NETWORKS,2021,6,"['COVID-19 vaccination; social distancing; epidemic modeling; contact', 'MORTAL W, V70, P495, DOI 10.15585/mmwr.mm7013e3']",10.1093/comnet/cnab042,"['Hartnett, GS (corresponding author), RAND Corp, 1776 Main St, Santa Monica, CA 90401 USA.']","['Adam DC, 2020, NAT MED, V26, P1714, DOI 10.1038/s41591-020-1092-0']"
J,"['Smiljanic, J']",Mapping flows on weighted and directed networks with incomplete,JOURNAL OF COMPLEX NETWORKS,2021,6,['community detection; directed and weighted networks; incomplete data;'],10.1093/comnet/cnab044,"['Smiljanic, J (corresponding author), Umea Univ, Dept Phys, Integrated Sci Lab, SE-90187 Umea, Sweden.; Smiljanic, J (corresponding author), Univ Belgrade, Inst Phys Belgrade, Ctr Study Complex Syst, Comp Sci Lab, Pregrevica 118, Belgrade 11080, Serbia.']","['[Anonymous], 2010, Institute of Mathematical Statistics (IMS) Monographs']"
J,"['Mascarenhas, JZG']",On the transaction dynamics of the Ethereum-based cryptocurrency,JOURNAL OF COMPLEX NETWORKS,2020,6,['blockchain; Ethereum; cryptocurrency; transaction network; network'],10.1093/comnet/cnaa042,"['Vieira, AB (corresponding author), Univ Fed Juiz de Fora UFJF, Comp Sci Dept, Juiz De Fora, Brazil.']","['Alonso K.M., 2020, ZERO MONERO']"
J,"['Malhotra, D']",Link prediction in complex networks using information-theoretic measures,JOURNAL OF COMPLEX NETWORKS,2020,6,"['complex networks; information theory; link prediction; structural', 'MODEL']",10.1093/comnet/cnaa035,"['Goyal, R (corresponding author), Guru Gobind Singh GGS Indraprastha Univ, Univ Sch Informat Commun & Technol, New Delhi 110078, India.']","['Adamic L. A., 2005, LINKKDD 05 P 3 INT W, P36, DOI [DOI 10.1145/1134271.1134277, 10.1145/1134271.1134277]']"
J,"['Doostmohammadian, M']",On the controllability of clustered Scale-Free networks,JOURNAL OF COMPLEX NETWORKS,2020,6,"['controllability; clustering coefficient; matching; graph dilation;', 'COMPLEX; INTERNET']",10.1093/comnet/cnz014,"['Doostmohammadian, M (corresponding author), Semnan Univ, Mech Engn Dept, Semnan 3513119111, Iran.']","['[Anonymous], 1988, MULTIVARIABLE CONTRO']"
J,"['Maier, BF']",Modular hierarchical and power-law small-world networks bear structural,JOURNAL OF COMPLEX NETWORKS,2019,6,"['modular hierarchical networks; Kleinberg networks; small-world networks;', 'ORGANIZATION']",10.1093/comnet/cnz010,"['Maier, BF (corresponding author), Robert Koch Inst, Nordufer 20, D-13353 Berlin, Germany.; Maier, BF (corresponding author), Humboldt Univ, Dept Phys, Newtonstr 15, D-12489 Berlin, Germany.']","['Albert R, 2002, REV MOD PHYS, V74, P47, DOI 10.1103/RevModPhys.74.47']"
J,"['Hackl, J']",Modelling multi-layer spatially embedded random networks,JOURNAL OF COMPLEX NETWORKS,2019,6,"['multi-layer; spatially embedded; random networks', 'GRAPH-THEORETICAL ANALYSIS; ROAD; EMERGENCE; GROWTH; POINT']",10.1093/comnet/cny019,"['Hackl, J (corresponding author), Swiss Fed Inst Technol, Inst Construct & Infrastruct Management, Dept Civil Environm & Geomat Engn, CH-8092 Zurich, Switzerland.']","['Albert R, 1999, NATURE, V401, P130, DOI 10.1038/43601']"
J,"['Mondragón, RJ']",Core-biased random walks in networks,JOURNAL OF COMPLEX NETWORKS,RANDOM-WALK,6,"['networks; entropy rate random walks; biased random walk; spectral bound', 'ENTROPY RANDOM-WALK']",10.1093/comnet/cny001,"['Mondragón, RJ (corresponding author), Queen Mary Univ London, Sch Elect Engn & Comp Sci, Mile End Rd, London E1 4NS, England.']","['[Anonymous], 2013, NETW OP MAN S APNOMS']"
J,"['Chowdhary, K']",An improved hyperbolic embedding algorithm,JOURNAL OF COMPLEX NETWORKS,2018,6,"['hyperbolic graph embedding; landmark embedding', 'SIMPLEX-METHOD; OPTIMIZATION; DISTANCE; INTERNET; SEARCH']",10.1093/comnet/cnx034,"['Kolda, TG (corresponding author), Sandia Natl Labs, Livermore, CA 94550 USA.']","['Ajwani Deepak, 2015, ALENEX 15 P M ALG EN, P159, DOI 10.1137/1.9781611973754.14']"
J,"['Sayama, H']",Graph product multilayer networks: spectral properties and applications,JOURNAL OF COMPLEX NETWORKS,2018,6,['graph product; multilayer networks; degree/adjacency/Laplacian spectra;'],10.1093/comnet/cnx042,"['Sayama, H (corresponding author), SUNY Binghamton, Ctr Collect Dynam Complex Syst, Binghamton, NY 13902 USA.; Sayama, H (corresponding author), Max Planck Inst Phys Komplexer Syst, Nothnitzer Str 38, D-01187 Dresden, Germany.; Sayama, H (corresponding author), Northeastern Univ, Ctr Complex Network Res, 177 Huntington Ave,11th Floor, Boston, MA 02115 USA.; Sayama, H (corresponding author), Northeastern Univ, Dept Phys, 177 Huntington Ave,11th Floor, Boston, MA 02115 USA.; Sayama, H (corresponding author), Waseda Univ, Fac Commerce, Shinjuku Ku, 1-104 Totsukamachi, Tokyo 1698050, Japan.']","['[Anonymous], ARXIV161007635']"
J,"['Tennant, AG']",Complexity analysis in the sport of boxing,JOURNAL OF COMPLEX NETWORKS,2017,6,"['boxing; PageRank; sport', 'NETWORKS']",10.1093/comnet/cnx010,"['Tennant, AG (corresponding author), Univ Southern Indiana, Dept Engn, 8600 Univ Blvd, Evansville, IN 47712 USA.']","['Ahmad N, 2015, J IND ECOL, V19, P321, DOI 10.1111/jiec.12266']"
J,"['Chen, I']",Dynamic communicability and epidemic spread: a case study on an,JOURNAL OF COMPLEX NETWORKS,2017,6,['temporal contact network; temporal centrality; epidemic spread'],10.1093/comnet/cnw017,"['Chen, I (corresponding author), Emory Univ, Dept Math & Comp Sci, 400 Dowman Dr,W401, Atlanta, GA 30322 USA.']","['[Anonymous], ARXIV160100571']"
J,"['Zhan, CJ']",A network model for growth of publications and citations,JOURNAL OF COMPLEX NETWORKS,2017,6,"['network model; growth model; publications; citations', 'WORD-OF-MOUTH; SCIENTIFIC IMPACT; COMPLEX NETWORKS; H-INDEX; EMERGENCE;']",10.1093/comnet/cnw019,"['Tse, CK (corresponding author), Hong Kong Polytech Univ, Dept Elect & Informat Engn, Kowloon, Hong Kong, Peoples R China.']","['Albert R, 2002, REV MOD PHYS, V74, P47, DOI 10.1103/RevModPhys.74.47']"
J,"['Clegg, RG']",Likelihood-based assessment of dynamic networks,JOURNAL OF COMPLEX NETWORKS,2016,6,"['dynamic networks; network likelihood; network evolution', 'INTERNET']",10.1093/comnet/cnv031,"['Clegg, RG (corresponding author), Imperial Coll London, London, England.']","['Albert R, 2000, PHYS REV LETT, V85, P5234, DOI 10.1103/PhysRevLett.85.5234']"
J,"['Prokhorenkova, TLO']",Recency-based preferential attachment models,JOURNAL OF COMPLEX NETWORKS,2016,6,"['random graph models; recency property; preferential attachment;', 'EVOLUTION; NETWORKS']",10.1093/comnet/cnv033,"['Prokhorenkova, TLO (corresponding author), Yandex, Moscow, Russia.']","['Albert R, 2002, REV MOD PHYS, V74, P47, DOI 10.1103/RevModPhys.74.47']"
J,"['Khor, S']",Protein residue networks from a local search perspective,JOURNAL OF COMPLEX NETWORKS,2016,6,[],10.1093/comnet/cnv014,"['Khor, S (corresponding author), Mem Univ Newfoundland, Dept Comp Sci, St John, NF, Canada.']","['Amitai G, 2004, J MOL BIOL, V344, P1135, DOI 10.1016/j.jmb.2004.10.055']"
J,"['Bloznelis, M']",Clustering function: another view on clustering coefficient,JOURNAL OF COMPLEX NETWORKS,2016,6,"['clustering coefficient; social network; affiliation network; clustering', 'RANDOM INTERSECTION GRAPHS; MODELS; NETWORKS']",10.1093/comnet/cnv010,"['Bloznelis, M (corresponding author), Vilnius Univ, Fac Math & Informat, LT-03225 Vilnius, Lithuania.']","['[Anonymous], ARXIV08090690']"
J,"['Alstott, J']",Opening bottlenecks on weighted networks by local adaptation to cascade,JOURNAL OF COMPLEX NETWORKS,2015,6,"['networks; bottleneck; branching process; activity cascade; learning;', 'WEB, P925, DOI 10.1145/2566486.2567997']",10.1093/comnet/cnv002,"['Plenz, D (corresponding author), NIMH, Sect Crit Brain Dynam, Bethesda, MD 20892 USA.']","['Ahuja RK., 1993, Network Flows: Theory, Algorithms, and Applications']"
J,"['Hautphenne, S']",Sensitivity analysis of a branching process evolving on a network with,JOURNAL OF COMPLEX NETWORKS,2015,6,"['branching process; diffusion on network; sensitivity analysis;', 'SPREAD; PARAMETERS']",10.1093/comnet/cnv001,"['Hautphenne, S (corresponding author), Univ Melbourne, Dept Math & Stat, Melbourne, Vic 3010, Australia.']","['Al-Mohy AH, 2008, SIAM J MATRIX ANAL A, V30, P1639, DOI 10.1137/080716426']"
J,"['Darst, RK']",Algorithm independent bounds on community detection problems and,JOURNAL OF COMPLEX NETWORKS,2015,6,"['community detection; clustering; stochastic block model; NP hard;', 'MODULARITY']",10.1093/comnet/cnu042,"['Nussinov, Z (corresponding author), Washington Univ, Dept Phys, Campus Box 1105,1 Brookings Dr, St Louis, MO 63130 USA.']","['[Anonymous], ARXIV12092910']"
J,"['Carstens, CJ']",A uniform random graph model for directed acyclic networks and its,JOURNAL OF COMPLEX NETWORKS,2014,6,['directed acyclic graphs; motifs; random network models; complex'],10.1093/comnet/cnu028,"['Carstens, CJ (corresponding author), RMIT Univ, Sch Math & Geospatial Sci, Melbourne, Vic, Australia.']","['Ajwani D., 2006, ELECT NOTES DISCRETE, V25, P7']"
J,"['Morrison, G']",Border sensitive centrality in global patent citation networks,JOURNAL OF COMPLEX NETWORKS,2014,6,"['innovation networks; centrality; pagerank; global systems', 'PAGERANK; STRATEGIES; KNOWLEDGE']",10.1093/comnet/cnu031,"['Morrison, G (corresponding author), IMT Inst Adv Studies, I-55100 Lucca, Italy.']","['Aguirre J, 2013, NAT PHYS, V9, P230, DOI 10.1038/NPHYS2556']"
J,"['Pasta, MQ']",Generating online social networks based on socio- demographic attributes,JOURNAL OF COMPLEX NETWORKS,2014,6,"['network generation models; social networks; small world networks;', 'SMALL-WORLD NETWORKS; SCALE-FREE; MODEL; EMERGENCE; EVOLUTION; GRAPHS']",10.1093/comnet/cnu034,"['Zaidi, F (corresponding author), Univ Lausanne, Lausanne, Switzerland.']","['[Anonymous], UNPUB']"
J,"['Riccaboni, M']",Stochastic trade networks,JOURNAL OF COMPLEX NETWORKS,2014,6,"['international trade; networks; preferential attachment; urn models;', 'CHINA']",10.1093/comnet/cnu025,"['Riccaboni, M (corresponding author), IMT Inst Adv Studies, LIME, Lucca, Italy.']","['Anderson JE, 2011, ANNU REV ECON, V3, P133, DOI 10.1146/annurev-economics-111809-125114']"
J,"['Mondragón, RJ']",Network null-model based on maximal entropy and the rich-club,JOURNAL OF COMPLEX NETWORKS,2014,6,['network theory and computer sciences; technological and infrastructural'],10.1093/comnet/cnu006,"['Mondragón, RJ (corresponding author), Queen Mary Univ London, Sch Elect Engn & Comp Sci, Mile End Rd, London E1 4NS, England.']","['Anand K, 2009, PHYS REV E, V80, DOI 10.1103/PhysRevE.80.045102']"
J,"['Berry, MW']","Identifying influential edges in a directed network: big events, upsets",JOURNAL OF COMPLEX NETWORKS,2014,6,"['edge influence; directed network; betweenness; sensitivity', 'COLLEGE FOOTBALL; RANKING; VIOLATIONS; CENTRALITY']",10.1093/comnet/cnt018,"['Langville, AN (corresponding author), Coll Charleston, Charleston, SC 29401 USA.']","['ALI I, 1986, MANAGE SCI, V32, P660, DOI 10.1287/mnsc.32.6.660']"
J,"['Podani, J']",A new approach to exploring architecture of bipartite (interaction),JOURNAL OF COMPLEX NETWORKS,2014,6,"['asymmetry; connectance; Jaccard dissimilarity; modularity; nestedness;', 'NESTEDNESS; MODULARITY; COMMUNITY; COMPLEX; SPECIALIZATION;']",10.1093/comnet/cnu002,"['Podani, J (corresponding author), Eotvos Lorand Univ, Inst Biol, Dept Plant Systemat Ecol & Theoret Biol, Pazmany Ps 1-C, H-1117 Budapest, Hungary.']","['Anderson SH, 1997, J WILDLIFE DIS, V33, P720, DOI 10.7589/0090-3558-33.4.720']"
J,"['Bellingeri, M']",The robustness of the photosynthetic system I energy transfer complex,JOURNAL OF COMPLEX NETWORKS,2022,5,"['complex biological networks; energy transfer; photosynthetic network;', 'FOOD WEBS; STRATEGIES; INFORMATION']",10.1093/comnet/cnab050,"['Bellingeri, M (corresponding author), Univ Parma, Dipartimento Sci Matemat Fis & Informat, Via GP Usberti 7-A, I-43124 Parma, Italy.; Bellingeri, M (corresponding author), Politecn Milan, Dipartimento Fis, Piazza Leonardo Da Vinci 32, I-20133 Milan, Italy.; Bellingeri, M (corresponding author), Ist Nazl Fis Nucl, Grp Collegato Parma, I-43124 Parma, Italy.']","['Barrat A, 2004, P NATL ACAD SCI USA, V101, P3747, DOI 10.1073/pnas.0400087101']"
