Document Type,Authors,Title,Journal,Year,Citations,Keywords,DOI,Affiliations,References
J,"['Giese, H']",Early social exposure and later affiliation processes within an evolving,SOCIAL NETWORKS,2020,7,"['Mere exposure; Friendship selection; College freshmen; Social network', 'PERSONALITY']",10.1016/j.socnet.2020.02.008,"['Giese, H (corresponding author), Univ Konstanz, Dept Psychol, Constance, Germany.']","['Back MD, 2008, PSYCHOL SCI, V19, P439, DOI 10.1111/j.1467-9280.2008.02106.x']"
J,"['Henning, C']","What drives participatory policy processes: Grassroot activities,",SOCIAL NETWORKS,2019,7,"['Policy networks; Exponential random graph model; Participatory policy', 'EXPONENTIAL FAMILY MODELS; P-ASTERISK MODELS; STAKEHOLDER PARTICIPATION;']",10.1016/j.socnet.2019.03.001,"['Henning, C (corresponding author), Univ Kiel, Inst Agr Econ, Kiel, Germany.', 'REV, V2, P1, DOI 10.1080/19186444.2010.11658229']","['Acemoglu D, 2011, DYN GAMES APPL, V1, P3, DOI 10.1007/s13235-010-0004-1']"
J,"['Shea, CT', 'PM, 1977, AM J SOCIOL, V83, P26, DOI 10.1086/226505']",Cheater's hide and seek: Strategic cognitive network activation during,SOCIAL NETWORKS,2019,7,"['Ethical decision making; Network cognition; Goals', 'MORAL SELF; PEOPLE; ORGANIZATIONS; DISHONESTY; TRANSGRESSION;']",10.1016/j.socnet.2019.03.005,"['Shea, CT (corresponding author), Carnegie Mellon Univ, Tepper Sch Business, 5000 Forbes Ave, Pittsburgh, PA 15213 USA.']","['[Anonymous], REWARDS PUNISHMENT R']"
J,"['van den Broek, TA']",The influence of network structure and prosocial cultural norms on,SOCIAL NETWORKS,2019,7,"['Cultural norms; Collective action; Charitable giving; Communities;', 'COMPUTER-MEDIATED COMMUNICATION; COLLECTIVE ACTION; SOCIAL NETWORKS;']",10.1016/j.socnet.2019.04.001,"['van den Broek, TA (corresponding author), De Boelelaan 1105, NL-1081 HV Amsterdam, Netherlands.']","['Allcott H, 2007, AM ECON REV, V97, P80, DOI 10.1257/aer.97.2.80']"
J,"['Wältermann, M']",Formal and informal cross-cluster networks and the role of funding: A,SOCIAL NETWORKS,2019,7,"['Cross-cluster collaboration; Cluster management; Cluster policy;', 'SOCIAL-STRUCTURE; KNOWLEDGE; FIRM; PERSPECTIVE; LOCATION; BELIEFS;']",10.1016/j.socnet.2019.03.003,"['Wältermann, M (corresponding author), Univ Freiburg, Inst Econ & Business Adm, Pl Alten Synagoge 1, D-79098 Freiburg, Germany.']","['Amisse S., 2011, 51 C EUR REG SCI ASS']"
J,"['Vriens, E']",Are bridging ties really advantageous? An experimental test of their,SOCIAL NETWORKS,2018,7,"['Social learning; Bridging ties; Clustering; Competition; Experiment', 'NETWORK STRUCTURE; EXPLORATION; INFORMATION; DIFFUSION']",10.1016/j.socnet.2018.01.007,"['Vriens, E (corresponding author), Univ Utrecht, Dept Sociol ICS, Padualaan 14, NL-3584 CH Utrecht, Netherlands.']","['[Anonymous], 1995, GETTING JOB STUDY CO']"
J,"['Welles, BF']",Network visualization and problem-solving support: A cognitive fit study,SOCIAL NETWORKS,2018,7,"['Network visualization; Problem-solving; Cognitive fit; Data', 'SCIENCE']",10.1016/j.socnet.2018.01.005,"['Welles, BF (corresponding author), Northeastern Univ, 360 Huntington Ave,204 Lake Hall, Boston, MA 02115 USA.']","['[Anonymous], 1998, GRAPH DRAWING ALGORI']"
J,"['Xu, R']",Alternative estimation methods for identifying contagion effects in,SOCIAL NETWORKS,2018,7,"['Contagion effects; Social influence; Estimation methods; Latent-space', 'PANEL-DATA MODELS; DIFFUSION; IDENTIFICATION; ORGANIZATIONS;']",10.1016/j.socnet.2018.01.002,"['Xu, R (corresponding author), Virginia Tech, 250 Durham Hall, Blacksburg, VA 24061 USA.']","['An WH, 2015, SOC SCI RES, V50, P382, DOI 10.1016/j.ssresearch.2014.08.011']"
J,"['Popielarz, PA']",Comparing the discussion networks and voluntary association memberships,SOCIAL NETWORKS,2018,7,"['Discussion networks; Voluntary associations; Immigrants; Latinxs;', 'PERSONAL NETWORKS; ETHNIC-MINORITIES; IMPORTANT MATTERS; SOCIAL']",10.1016/j.socnet.2017.03.004,"['Popielarz, PA (corresponding author), Univ Illinois, Dept Sociol M C 312, 1007 W Harrison St, Chicago, IL 60607 USA.']","['Agneessens F, 2006, SOC NETWORKS, V28, P427, DOI 10.1016/j.socnet.2005.10.001']"
J,"['Silk, MJ']",The next steps in the study of missing individuals in networks: a,SOCIAL NETWORKS,2018,7,"['network sampling; precision; bias; accuracy; statistical modelling', 'DIFFUSION ANALYSIS; OUTBREAKS']",10.1016/j.socnet.2017.05.002,"['Silk, MJ (corresponding author), Univ Exeter, Environm & Sustainabil Inst, Penryn, Cornwall, England.']","['Alba RichardD., 1982, Research in the Sociology of Organizations, V1, P39']"
J,"['Yenigün, D']",Omission and commission errors in network cognition and network,SOCIAL NETWORKS,2017,7,"['Network estimation; Cognitive social structures; Network sampling', 'POLITICAL LANDSCAPE; SOCIAL-STRUCTURES; PERCEPTION; ORGANIZATIONS;']",10.1016/j.socnet.2017.03.007,"['Yenigün, D (corresponding author), Istanbul Bilgi Univ, Dept Ind Engn, TR-34060 Istanbul, Turkey.']","['Adams J, 2007, SOC NETWORKS, V29, P44, DOI 10.1016/j.socnet.2005.11.009']"
J,"['Sewell, DK']",Network autocorrelation models with egocentric data,SOCIAL NETWORKS,2017,7,"['Actor attributes; Bayesian estimation; Social influence; Spatial', 'SPATIAL AUTOREGRESSIVE MODEL; BAYESIAN-ESTIMATION; AUTO-CORRELATION;']",10.1016/j.socnet.2017.01.001,"['Sewell, DK (corresponding author), Univ Iowa, Dept Biostat, Iowa City, IA 52242 USA.']","['Ahuja G, 2000, ADMIN SCI QUART, V45, P425, DOI 10.2307/2667105']"
J,"['Oliveira, SC']",A Bayesian approach for the reliability of scientific co-authorship,SOCIAL NETWORKS,2017,7,"['Social networks; Graph theory; Research,group; Bayesian inference; MCMC']",10.1016/j.socnet.2016.06.005,"['Cobre, J (corresponding author), Univ Sao Paulo, BR-13560970 Butanta, SP, Brazil.']","['Abbasi A, 2010, SCIENTOMETRICS, V83, P1, DOI 10.1007/s11192-009-0139-2']"
J,"['Mäs, M']",When is ignorance bliss? Disclosing true information and cascades of,SOCIAL NETWORKS,2016,7,"['Social norms; Norm violation; Threshold model; Network clustering;', 'DIFFUSION; BEHAVIOR; SPREAD']",10.1016/j.socnet.2016.05.004,"['Mäs, M (corresponding author), Univ Groningen, Dept Sociol, ICS, Grote Rozenstraat 31, NL-9712 TG Groningen, Netherlands.']","['Abelson RP., 1964, Contributions to Mathematical Psychology, V14, P1']"
J,"['Smith, A']",Empirical reference distributions for networks of different size,SOCIAL NETWORKS,2016,7,"['ERGM; LAFANS; Mixture model; Network comparison; Normalized network', 'RANDOM GRAPH MODELS; FUNCTIONAL CONNECTIVITY; CORTICAL NETWORKS; SCHOOL']",10.1016/j.socnet.2016.03.004,"['Calder, CA (corresponding author), Ohio State Univ, Dept Stat, Columbus, OH 43210 USA.']","['An WH, 2015, SOC NETWORKS, V43, P48, DOI 10.1016/j.socnet.2015.03.006']"
J,"['Nordlund, C']",A deviational approach to blockmodeling of valued networks,SOCIAL NETWORKS,2016,7,['Valued networks; Valued blockmodeling; Structural equivalence'],10.1016/j.socnet.2015.08.004,"['Nordlund, C (corresponding author), Cent European Univ, Ctr Network Sci, Nador Utca 9, H-1051 Budapest, Hungary.']","['[Anonymous], [No title captured]']"
J,"['Gomez, CJ']",The regionalization of intergovernmental organization networks: A,SOCIAL NETWORKS,2015,7,['IGOs; Networks; Clustering; Computational social science'],10.1016/j.socnet.2015.03.007,"['Parigi, P (corresponding author), Stanford Univ, 450 Serra Mall,Bldg 120,Room 132, Stanford, CA 94305 USA.']","['Ahn YY, 2010, NATURE, V466, P761, DOI 10.1038/nature09182']"
J,"['Phan, B']","Considering clustering measures: Third ties, means, and triplets",SOCIAL NETWORKS,2013,7,"['Social network; Network clustering; Triplet clustering; Clustering', 'SOCIAL-STRUCTURE; NETWORKS; ORGANIZATIONS; COLLABORATION; EMBEDDEDNESS;']",10.1016/j.socnet.2013.02.007,"['Phan, B (corresponding author), BI Norwegian Business Sch, Dept Strategy & Logist, Nydalsveien 37, N-0484 Oslo, Norway.']","['[Anonymous], 2004, HIDDEN POWER SOCIAL']"
J,"['van Beek, APA']",The ties that bind? Social networks of nursing staff and staff's,SOCIAL NETWORKS,2013,7,"['Social networks; Long-term care; Dementia; Interpersonal relations', 'HOME CARE QUALITY; LONG-TERM-CARE; ORGANIZATIONAL IDENTIFICATION;']",10.1016/j.socnet.2013.03.006,"['van Beek, APA (corresponding author), ActiZ, POB 8258, NL-3503 RG Utrecht, Netherlands.']","['Anderson RA, 2003, NURS RES, V52, P12, DOI 10.1097/00006199-200301000-00003']"
J,"['Siciliano, MD']",Estimating network structure via random sampling: Cognitive social,SOCIAL NETWORKS,2012,7,"['Network sampling; Cognitive social structures; Cross-network research;', 'CENTRALITY MEASURES; SMALL WORLD; PERFORMANCE; PERCEPTION; ACCURACY;']",10.1016/j.socnet.2012.06.004,"['Siciliano, MD (corresponding author), 412 S Peoria St,140 CUPPA Hall,M-C 278, Chicago, IL 60607 USA.']","['[Anonymous], J ACOUSTICAL SOC AM']"
J,"['Friedkin, NE']",Jaccard-Spline index of structural proximity in contact networks,SOCIAL NETWORKS,2009,7,"['Contact; Network; Agreement; Influence', 'SOCIAL NETWORKS; COHESION; EQUIVALENCE; ORGANIZATION; CLIQUE; TIES']",10.1016/j.socnet.2008.10.002,"['Friedkin, NE (corresponding author), Univ Calif Santa Barbara, Dept Sociol, Santa Barbara, CA 93106 USA.']","['ALBA RD, 1973, J MATH SOCIOL, V3, P113, DOI 10.1080/0022250X.1973.9989826']"
J,"['Hsieh, MH']",An algorithm and metric for network decomposition from similarity,SOCIAL NETWORKS,2008,7,"['Positional analysis; structural equivalence; decomposability; k-means', 'BLOCKMODELS; GRAPHS']",10.1016/j.socnet.2007.11.002,"['Hsieh, MH (corresponding author), MIT, Engn Syst Div, 77 Massachusetts Ave,NE20-392, Cambridge, MA 02139 USA.']","['[Anonymous], 1998, An introduction to genetic algorithms']"
J,"['Valente, TW']",Networks and public health: A review of network epidemiology: A handbook,SOCIAL NETWORKS,2007,7,['HOST-RESISTANCE'],10.1016/j.socnet.2006.07.002,"['Valente, TW (corresponding author), Univ So Calif, Sch Med, Dept Prevent Med, 1000 S Fremont Ave,Bldg A Room 5133, Alhambra, CA 91803 USA.']","['[Anonymous], 2001, BOWLING ALONE BOWLIN']"
J,"['Frank, O']",Statistical estimation of co-offending youth networks,SOCIAL NETWORKS,2001,7,"['juvenile crime; joint participation in crime; youth networks; offender', 'DELINQUENT']",10.1016/S0378-8733(01)00040-5,"['Frank, O (corresponding author), Univ Stockholm, Dept Stat, S-10691 Stockholm, Sweden.']","['Akers Ronald., 2009, SOCIAL LEARNING SOCI']"
J,"['Mandel, M']",Measuring tendency towards mutuality in a social network,SOCIAL NETWORKS,2000,7,['LOGIT-MODELS; LOGISTIC REGRESSIONS; DIRECTED-GRAPHS; MARKOV GRAPHS'],10.1016/S0378-8733(00)00027-7,"['Mandel, M (corresponding author), Hebrew Univ Jerusalem, Dept Stat, IL-91905 Jerusalem, Israel.']","['Anderson CJ, 1999, SOC NETWORKS, V21, P37, DOI 10.1016/S0378-8733(98)00012-4']"
J,"['de Nooy, W']",The sign of affection - Balance-theoretic models and incomplete signed,SOCIAL NETWORKS,1999,7,[],10.1016/S0378-8733(99)00012-X,"['de Nooy, W (corresponding author), Erasmus Univ, Dept Hist & Arts, POB 1738, NL-3000 DR Rotterdam, Netherlands.']","['[Anonymous], 1993, Algebraic Models for Social Network']"
J,"['FREEMAN, LC']",A NOTE ON REGULAR COLORINGS OF 2 MODE DATA,SOCIAL NETWORKS,1993,7,"['DATA', 'GRAPH']",10.1016/0378-8733(93)90016-E,"['FREEMAN, LC (corresponding author), UNIV CALIF IRVINE,INST MATH BEHAV SCI,IRVINE,CA 92717, USA.']","['BORGATT SP, 1989, THESIS']"
J,"['IACOBUCCI, D']",MODELING MULTIVARIATE SEQUENTIAL DYADIC INTERACTIONS,SOCIAL NETWORKS,1989,7,[],10.1016/0378-8733(89)90011-7,"['NORTHWESTERN UNIV, KELLOGG GRAD SCH MANAGEMENT, DEPT MKT, 2001 SHERIDAN RD, EVANSTON, IL 60208 USA.']","['[Anonymous], 1983, Three-Mode Principal Component Analysis: Theory and Applications']"
J,"['BOYD, JP']","STRUCTURAL SIMILARITY, SEMIGROUPS AND IDEMPOTENTS",SOCIAL NETWORKS,1983,7,[],10.1016/0378-8733(83)90023-0,"['BOYD, JP (corresponding author), UNIV CALIF IRVINE,IRVINE,CA 92717, USA.']","['[Anonymous], 1950, Introduction to Metamathematics']"
J,"['JOHNSON, JC']",DEVIANT SOCIAL POSITIONS IN SMALL-GROUPS - THE RELATION BETWEEN ROLE AND,SOCIAL NETWORKS,1983,7,[],10.1016/0378-8733(83)90015-1,"['JOHNSON, JC (corresponding author), E CAROLINA UNIV,INST COASTAL & MARINE RESOURCES,GREENVILLE,NC 27834, USA.']","['BOISSEVAIN J, 1968, MAN, V3, P542, DOI 10.2307/2798578']"
J,"['KILLWORTH, PD']",A TECHNIQUE FOR COMPARING MENTAL MAPS,SOCIAL NETWORKS,1982,7,[],10.1016/0378-8733(82)90005-3,"['KILLWORTH, PD (corresponding author), CAMBRIDGE UNIV,DEPT THEORET PHYS & APPL MATH,CAMBRIDGE CB3 9EW,ENGLAND.']","['BERNARD HR, 1982, SOCIAL FORCES']"
J,"['MCCORD, E']",STRUCTURAL-FUNCTIONALISM AND THE NETWORK IDEA - TOWARDS AN INTEGRATED,SOCIAL NETWORKS,1980,7,[],10.1016/0378-8733(80)90004-0,"['MCCORD, E (corresponding author), UNIV PITTSBURGH,DEPT PHILOSOPHY,PITTSBURGH,PA 15260, USA.']","['[Anonymous], 1969, SOCIAL NETWORKS URBA']"
J,"['VANPOUCKE, W']",NETWORK CONSTRAINTS ON SOCIAL-ACTION - PRELIMINARIES FOR A NETWORK,SOCIAL NETWORKS,1980,7,[],,"['VANPOUCKE, W (corresponding author), STATE UNIV GHENT,SEMINARY SOCIOL,B-9000 GHENT,BELGIUM.']","['Abel T, 1930, SOC FORCES, V9, P1, DOI 10.2307/2570077']"
J,"['ZIJLSTRA, GJ']",NETWORKS IN PUBLIC-POLICY - NUCLEAR-ENERGY IN THE NETHERLANDS,SOCIAL NETWORKS,1979,7,[],10.1016/0378-8733(78)90004-7,[],"['ANTHONISSE JM, 1975, GRAPHLIB LIBRARY COM']"
J,"['Suitner, C']",The rise of #climateaction in the time of the FridaysForFuture movement:,SOCIAL NETWORKS,2023,6,"['Climate change; Semantic networks; Collective action; Network analysis;', 'SOCIAL-IDENTITY-MODEL; ENVIRONMENTAL ACTIVISM; COLLECTIVE ACTION;']",10.1016/j.socnet.2022.06.003,"['Erseghe, T (corresponding author), Dipartimento Ingn Informaz, Via G Gradenigo 6-b, I-35131 Padua, Italy.']","['Abele AE, 2008, EUR J SOC PSYCHOL, V38, P1202, DOI 10.1002/ejsp.575']"
J,"['Zhu, NA']",Impact of the tariff concessions of the RCEP agreement on the structure,SOCIAL NETWORKS,2023,6,"['RCEP tariff concession agreement; Recursive dynamic general equilibrium', 'ECON DEV, V28, P452, DOI 10.1080/09638199.2018.1549588', 'REV, V20, P373, DOI 10.1017/S1474745620000592', 'REV, V54, P355, DOI 10.1177/0015732519874218', 'ECON DEV, V29, P995, DOI 10.1080/09638199.2020.1784254', 'LATENT SPACE MODELS; WORLD-TRADE; INTERNATIONAL-TRADE; SOCIAL NETWORK;']",10.1016/j.socnet.2023.01.008,"['Huang, SY (corresponding author), Univ Coll Dublin, Beijing Dublin Int Coll, Dublin, Ireland.']","['[Anonymous], 1954, Freedom and Control in Modern Society, DOI DOI 10.1007/978-3-658-21742-676']"
J,"['Mannak, RS']",Network dynamics and its impact on innovation outcomes: R&D consortia in,SOCIAL NETWORKS,2023,6,"['Network dynamics; Network structure; Node turnover; R&D consortia;', 'KNOWLEDGE TRANSFER; SMALL WORLDS; COLLABORATION; STABILITY; MODELS;']",10.1016/j.socnet.2023.02.004,"['Mannak, RS (corresponding author), Tilburg Univ, Dept Org Studies, POB 90153, NL-5000 LE Tilburg, Netherlands.', 'CHANGE, V12, P697, DOI 10.1093/icc/12.4.697']","['Ahuja G, 2012, ORGAN SCI, V23, P434, DOI 10.1287/orsc.1110.0695']"
J,"['Neal, JW']",Inferring signed networks from preschoolers' observed parallel and,SOCIAL NETWORKS,2022,6,"['Signed networks; Backbone model; Preschool; Children; Play', 'GENDER; PEERS; SEX; CHILDREN; BALANCE; MODEL; DYNAMICS']",10.1016/j.socnet.2022.07.002,"['Neal, JW (corresponding author), Michigan State Univ, Dept Psychol, 316 W Phys Rd Rm 242, E Lansing, MI 48824 USA.']","['Adams J., 2020, Gathering social network data']"
J,"['Wittek, M', 'PM, 1968, AM J SOCIOL, V73, P453, DOI 10.1086/224506']",The development of stratification and segregation in a new scientific,SOCIAL NETWORKS,2023,6,"['Scientific networks; Long-term changes in network structure; Status;', 'RANDOM GRAPH MODELS; CUMULATIVE ADVANTAGE; BIOMEDICAL-RESEARCH; STATUS']",10.1016/j.socnet.2022.05.001,"['Wittek, M (corresponding author), Univ Cologne, Inst Sociol & Social Psychol, Albertus Magnus Pl, D-50923 Cologne, Germany.']","['Adams J, 2016, J HEALTH SOC BEHAV, V57, P22, DOI 10.1177/0022146515627848']"
J,"['Bloch, A']",Networks from archives: Reconstructing networks of official,SOCIAL NETWORKS,2022,6,"['Historical network research; Natural language processing; Portuguese', 'MULTILEVEL', 'NEW-YORK-CITY; KNOWLEDGE-EXCHANGE; REFLECTIONS']",10.1016/j.socnet.2020.08.008,"['Bloch, A (corresponding author), Polish Acad Sci, Tadeusz Manteuffel Inst Hist, Warsaw, Poland.']","['adams j., 2019, Gathering Social Network Data']"
J,"['Roden, B']",Avoiding GIGO: Learnings from data collection in innovation research,SOCIAL NETWORKS,2022,6,"['Data collection; Network data; University; Public research organisation;', 'TECHNOLOGY-TRANSFER; UNIVERSITY; COMMERCIALIZATION; SNOWBALL']",10.1016/j.socnet.2020.04.005,"['Roden, B (corresponding author), Swinburne Univ Technol, John St, Hawthorn, Vic 3122, Australia.']","['Aarikka-Stenroos L, 2014, IND MARKET MANAG, V43, P365, DOI 10.1016/j.indmarman.2013.12.005']"
J,"['Ling, L']",Does syndicating bring syndicating ?An exploration targeting ECF based,SOCIAL NETWORKS,2022,6,"['Co-investing; Social structure; Complex network analysis; ECF', 'VENTURE CAPITALISTS; PARTNER SELECTION; COMMUNITY; IMPACT; EMBEDDEDNESS;']",10.1016/j.socnet.2022.02.008,"['Li, YK (corresponding author), Hefei Univ Technol, Sch Management, 193 Tunxi Rd, Hefei 230009, Anhui, Peoples R China.']","['Agrawal A, 2016, CALIF MANAGE REV, V58, P111, DOI 10.1525/cmr.2016.58.2.111']"
J,"['Kruse, H']",Contextualizing oppositional cultures: The variable significance of,SOCIAL NETWORKS,2022,6,"['Gender; Ethnicity; School performance; Liking; Stochastic actor-oriented', 'ACADEMIC-ACHIEVEMENT; ACTING WHITE; NETWORK; ADOLESCENTS; FAULTLINES;']",10.1016/j.socnet.2021.11.004,"['Kruse, H (corresponding author), Univ Amsterdam, Dept Sociol, Nieuwe Achtergracht 166, NL-1018 WV Amsterdam, Netherlands.']","['Ainsworth-Darnell JW, 1998, AM SOCIOL REV, V63, P536, DOI 10.2307/2657266']"
J,"['Juozaitiene, R']",Non-parametric estimation of reciprocity and triadic effects in,SOCIAL NETWORKS,2022,6,"['Relational event modelling; Time-to-event data; Reciprocity; Triadic', 'TEMPORAL DYNAMICS; SOCIAL NETWORKS; TIME; MODELS; BEHAVIOR; SPLINES']",10.1016/j.socnet.2021.08.004,"['Juozaitiene, R (corresponding author), VU Inst Data Sci & Digital Technol, Vilnius, Lithuania.; Juozaitiene, R (corresponding author), Vytautas Magnus Univ, Kaunas, Lithuania.']","['Aalen O., 1976, Scandinavian Journal of Statistics Theory and Applications, V3, P15']"
J,"['Sischka, B']",EM-based smooth graphon estimation using MCMC and spline-based,SOCIAL NETWORKS,2022,6,"['Graphon model; EM algorithm; MCMC; Gibbs sampling; B-spline surface;', 'STOCHASTIC BLOCKMODELS; COMMUNITY STRUCTURE; STATISTICAL-MODELS; NETWORK']","E. M., 2013, Advances in Neural Information Processing Systems, P692","['Sischka, B (corresponding author), Ludwig Maximilians Univ Munchen, Dept Stat, D-80539 Munich, Germany.']","['AIROLDI E. M., 2013, Advances in Neural Information Processing Systems, P692']"
J,"['Leszczensky, L']",Religious friendship preferences of Muslim and non-Muslim students in,SOCIAL NETWORKS,2022,6,"['Friendship; Religion; Segregation; Religious classroom composition;', 'MU', 'WESTERN-EUROPE; SOCIAL IDENTITY; ADOLESCENTS; IMMIGRANT; 2ND-GENERATION;']",10.1016/j.socnet.2021.04.005,"['Leszczensky, L (corresponding author), Univ Mannheim, Mannheim Ctr European Social Res MZES, Mannheim, Germany.']","['Alba R, 2005, ETHNIC RACIAL STUD, V28, P20, DOI 10.1080/0141987042000280003']"
J,"['Sosa, J']",A latent space model for cognitive social structures data,SOCIAL NETWORKS,2021,6,"['Cognitive social structures; Network data; Latent space models; Social', 'INFORMATION CRITERION; BAYES']",10.1016/j.socnet.2020.12.002,"['Sosa, J (corresponding author), Univ Nacl Colombia, Carrera 45 26-85,Edificio Uriel Gutierrez, Bogota, Colombia.']","['Airoldi EM, 2008, J MACH LEARN RES, V9, P1981']"
J,"['Messamore, A']",The civic elite: A network perspective on elite consolidation among,SOCIAL NETWORKS,2021,6,"['Interlocking directorates; Community-based organizations; Nonprofits;', 'CORPORATE ELITE; BOARD COMPOSITION; GOVERNANCE; DYNAMICS; POWER;']",10.1016/j.socnet.2021.02.006,"['Messamore, A (corresponding author), Univ Texas Austin, 305 E 23rd St,A1700, Austin, TX 78712 USA.']","['Allard SW, 2013, ANN AM ACAD POLIT SS, V647, P6, DOI 10.1177/0002716213479317']"
J,"['Albert, F']",The increasing importance of friends: Changes in core discussion network,SOCIAL NETWORKS,2021,6,"['Social change; core discussion networks; Kin ties; Friendship ties;', 'SOCIAL CONTEXTS; PERSONAL RELATIONSHIPS; NAME GENERATOR; SIMILARITY;']",10.1016/j.socnet.2021.02.005,"['David, B (corresponding author), Semmelweis Univ, Hungarian Acad Sci, Fac Hlth & Publ Serv, Ctr Social Sci,Inst Mental Hlth,Ctr Excellence, Pf 91, H-1450 Budapest, Hungary.']","['Abuladze L, 2013, Active Ageing and Solidarity between Generations in Europe: First Results from SHARE After the Economic Crisis, P311']"
J,"['Doreian, P']",Hubs and Authorities in the Koch Brothers Network,SOCIAL NETWORKS,2021,6,"['Directed networks; hubs and authorities; Koch Brothers network; Roles in', 'CLIMATE; POLARIZATION; CENTRALITY']",10.1016/j.socnet.2020.07.010,"['Doreian, P (corresponding author), Univ Ljubljana, Ljubljana, Slovenia.']","['Ackland Robert, 2018, VIRTUAL OBSERVATORY']"
J,"['Aggarwal, M']","Breaking ""bad"" links: Impact of Companies Act 2013 on the Indian",SOCIAL NETWORKS,2020,6,"['Corporate networks; Degree distribution; Cohesiveness; Mobility', 'EMERGING MARKETS; SMALL WORLD; INTERLOCKS; BUSINESS; POWER; OWNERSHIP;']",10.1016/j.socnet.2020.01.001,"['Dev, P (corresponding author), Indian Inst Management, Econ Area, Ahmadabad 380015, Gujarat, India.', 'GOV-OXFORD, V11, P322, DOI 10.1111/1467-8683.00330']","['Acemoglu D, 2012, ECONOMETRICA, V80, P1977, DOI 10.3982/ECTA9623']"
J,"['Aerne, A']",Prestige in social dilemmas: A network analytic approach to cooperation,SOCIAL NETWORKS,2020,6,"[""Cooperation; Social dilemma; Prisoner's dilemma; Collective action;"", 'COLLECTIVE ACTION; EVOLUTION; NORMS; DYNAMICS']",10.1016/j.socnet.2019.12.001,"['Aerne, A (corresponding author), Univ St Gallen, Muller Friedberg Str 8, CH-9000 St Gallen, Switzerland.']","['[Anonymous], [No title captured]']"
J,"['Panitz, R']",Network stability in organizational flux: The case of in-house,SOCIAL NETWORKS,2020,6,"['Knowledge networks; Management consulting; Social network analysis;', 'UNI', 'ABSORPTIVE-CAPACITY; PERFORMANCE; DYNAMICS; EMBEDDEDNESS; PERSPECTIVE;']",10.1016/j.socnet.2019.11.002,"['Panitz, R (corresponding author), Heidelberg Univ, Heidelberg, Germany.', 'CHANG', 'CHANGE, DOI DOI 10.1093/ICC/9.2.255', 'CHANGE, V13, P643, DOI 10.1093/icc/dth026', 'CHANGE, V12, P271, DOI 10.1093/icc/12.2.271', 'CHANGE, V12, P577, DOI 10.1093/icc/12.3.577']","['Agneessens F, 2012, SOC NETWORKS, V34, P333, DOI 10.1016/j.socnet.2011.04.002']"
J,"['Tatum, TG']",Accusation and confession discrepancies in bullying: Dual-perspective,SOCIAL NETWORKS,2020,6,"['Network perception; Bullying; Individual-attributes; Adolescents', 'PARTICIPANT ROLES; SOCIAL-STRUCTURE; ACCURACY; SCHOOL; VICTIMIZATION;']",10.1016/j.socnet.2019.09.001,"['Tatum, TG (corresponding author), Univ Coll Dublin, UCD Sch Sociol, D419 Newman Bldg, Dublin 4, Ireland.']","['[Anonymous], 2018, GROWTH REF DAT 5 19']"
J,"['Box-Steffensmeier, JM']",Substantive implications of unobserved heterogeneity: Testing the,SOCIAL NETWORKS,2019,6,"['Inferential network analysis; ERGM; Unobserved heterogeneity; Frailty', 'P-ASTERISK MODELS; STOCHASTIC BLOCKMODELS; DEMOCRATIC PEACE;']",10.1016/j.socnet.2019.07.002,"['Campbell, BW (corresponding author), Ohio State Univ, CoverMyMeds, Columbus, OH 43210 USA.; Campbell, BW (corresponding author), Ohio State Univ, Polit Sci, Columbus, OH 43210 USA.']","['Airoldi EM, 2008, J MACH LEARN RES, V9, P1981']"
J,"['Helleringer, S']",Evaluating sampling biases from third-party reporting as a method for,SOCIAL NETWORKS,2019,6,"['Homophily; Sensitive behaviors; Survey methods; Sampling biases;', 'SOCIAL DESIRABILITY BIAS; LIKOMA NETWORK; HIV; MORTALITY; PEOPLE; TELL']",10.1016/j.socnet.2019.07.003,"['Adams, J (corresponding author), Univ Colorado Denver, Denver, CO 80204 USA.']","['Adams J, 2007, SOC NETWORKS, V29, P44, DOI 10.1016/j.socnet.2005.11.009']"
J,"['Daniel, JR']",Network dynamics of affiliative ties in preschool peer groups,SOCIAL NETWORKS,2019,6,"['Affiliative relationships; Preschool children; Stochastic actor-based', 'SOCIAL COMPETENCE; FRIENDSHIPS; COEVOLUTION; BALANCE']",10.1016/j.socnet.2018.12.005,"['Daniel, JR (corresponding author), ISPA Inst Univ, William James Ctr Res, Rua Jardim do Tabaco 34, P-1149041 Lisbon, Portugal.']","['Berger C, 2013, J RES ADOLESCENCE, V23, P586, DOI 10.1111/jora.12048']"
J,"['Chiang, YS']",Structural balance across the strait: A behavioral experiment on the,SOCIAL NETWORKS,2019,6,"['Structural balance; Signed networks; Intergroup relation; Triads;', 'SOCIAL NETWORKS; RECIPROCITY; ADJUSTMENT; CONFLICT; DYNAMICS']",10.1016/j.socnet.2018.07.003,"['Chiang, YS (corresponding author), Acad Sinica, Inst Sociol, Taipei, Taiwan.']","['[Anonymous], 2007, Building experiments: Testing social theory']"
